n_pruned,n_kept,keep_frac,rec_prior,rec_zero,prior_zero_gap
5.919000000000000000e+03,2.250000000000000000e+02,3.662109375000000000e-02,1.165844614664713480e-01,1.129552317301432268e-01,3.629229736328121181e-03
5.923000000000000000e+03,2.210000000000000000e+02,3.597005208333333565e-02,1.167796752929687459e-01,1.129845967610677016e-01,3.795078531901044383e-03
5.927000000000000000e+03,2.170000000000000000e+02,3.531901041666666435e-02,1.167201436360677108e-01,1.130123586018880188e-01,3.707785034179691963e-03
5.931000000000000000e+03,2.130000000000000000e+02,3.466796875000000000e-02,1.167122884114583370e-01,1.130364522298177021e-01,3.675836181640634859e-03
5.935000000000000000e+03,2.090000000000000000e+02,3.401692708333333565e-02,1.166994089762369846e-01,1.130626352945963559e-01,3.636773681640628753e-03
5.939000000000000000e+03,2.050000000000000000e+02,3.336588541666666435e-02,1.169176493326822969e-01,1.130983520507812534e-01,3.819297281901043450e-03
5.943000000000000000e+03,2.010000000000000000e+02,3.271484375000000000e-02,1.167830942789713500e-01,1.131362599690755172e-01,3.646834309895832793e-03
5.947000000000000000e+03,1.970000000000000000e+02,3.206380208333333565e-02,1.169167673746744768e-01,1.131711893717447931e-01,3.745578002929683681e-03
5.951000000000000000e+03,1.930000000000000000e+02,3.141276041666666435e-02,1.170176198323567701e-01,1.132046844482421932e-01,3.812935384114576887e-03
5.955000000000000000e+03,1.890000000000000000e+02,3.076171875000000000e-02,1.170558980305989594e-01,1.132396189371744771e-01,3.816279093424482238e-03
5.959000000000000000e+03,1.850000000000000000e+02,3.011067708333333218e-02,1.170852478027343685e-01,1.132796162923177113e-01,3.805631510416657148e-03
5.963000000000000000e+03,1.810000000000000000e+02,2.945963541666666782e-02,1.170024373372395843e-01,1.133125142415364606e-01,3.689923095703123712e-03
5.967000000000000000e+03,1.770000000000000000e+02,2.880859375000000000e-02,1.171163360595703085e-01,1.133462453206380144e-01,3.770090738932294072e-03
